anio,tipo_eleccion,seccion_id,seccion_nombre,circuito_id,partido_electoral,votos_positivos,total_electores,total_votos_positivos,pct_votos
2021,legislativa,11,Comuna 11,00120,Liberalismo,2661,18988,14374,18.51
2021,legislativa,11,Comuna 11,00120,Otros,491,18988,14374,3.42
2021,legislativa,11,Comuna 11,00120,PJ,3005,18988,14374,20.91
2021,legislativa,11,Comuna 11,00121,Centroderecha,5622,15460,11700,48.05
2021,legislativa,11,Comuna 11,00121,Izquierda,759,15460,11700,6.49
2021,legislativa,11,Comuna 11,00121,Liberalismo,2266,15460,11700,19.37
2021,legislativa,11,Comuna 11,00121,Otros,423,15460,11700,3.62
2021,legislativa,11,Comuna 11,00121,PJ,2630,15460,11700,22.48
2021,legislativa,11,Comuna 11,00122,Centroderecha,5870,13686,10378,56.56
2021,legislativa,11,Comuna 11,00122,Izquierda,558,13686,10378,5.38
2021,legislativa,11,Comuna 11,00122,Liberalismo,1992,13686,10378,19.19
2021,legislativa,11,Comuna 11,00122,Otros,277,13686,10378,2.67
2021,legislativa,11,Comuna 11,00122,PJ,1681,13686,10378,16.2
2021,legislativa,11,Comuna 11,00123,Centroderecha,5435,14404,10932,49.72
2021,legislativa,11,Comuna 11,00123,Izquierda,772,14404,10932,7.06
2021,legislativa,11,Comuna 11,00123,Liberalismo,1946,14404,10932,17.8
2021,legislativa,11,Comuna 11,00123,Otros,381,14404,10932,3.49
2021,legislativa,11,Comuna 11,00123,PJ,2398,14404,10932,21.94
2021,legislativa,12,Comuna 12,00124,Centroderecha,5438,16419,12368,43.97
2021,legislativa,12,Comuna 12,00124,Izquierda,987,16419,12368,7.98
2021,legislativa,12,Comuna 12,00124,Liberalismo,2003,16419,12368,16.2
2021,legislativa,12,Comuna 12,00124,Otros,461,16419,12368,3.73
2021,legislativa,12,Comuna 12,00124,PJ,3479,16419,12368,28.13
2021,legislativa,12,Comuna 12,00125,Centroderecha,7709,21333,16301,47.29
2021,legislativa,12,Comuna 12,00125,Izquierda,1299,21333,16301,7.97
2021,legislativa,12,Comuna 12,00125,Liberalismo,2762,21333,16301,16.94
2021,legislativa,12,Comuna 12,00125,Otros,606,21333,16301,3.72
2021,legislativa,12,Comuna 12,00125,PJ,3925,21333,16301,24.08
2021,legislativa,12,Comuna 12,00126,Centroderecha,6349,17980,13706,46.32
2021,legislativa,12,Comuna 12,00126,Izquierda,1139,17980,13706,8.31
2021,legislativa,12,Comuna 12,00126,Liberalismo,2349,17980,13706,17.14
2021,legislativa,12,Comuna 12,00126,Otros,490,17980,13706,3.58
2021,legislativa,12,Comuna 12,00126,PJ,3379,17980,13706,24.65
2021,legislativa,12,Comuna 12,00127,Centroderecha,10253,24380,18666,54.93
2021,legislativa,12,Comuna 12,00127,Izquierda,1313,24380,18666,7.03
2021,legislativa,12,Comuna 12,00127,Liberalismo,3120,24380,18666,16.71
2021,legislativa,12,Comuna 12,00127,Otros,536,24380,18666,2.87
2021,legislativa,12,Comuna 12,00127,PJ,3444,24380,18666,18.45
2021,legislativa,12,Comuna 12,00128,Centroderecha,7444,19960,15153,49.13
2021,legislativa,12,Comuna 12,00128,Izquierda,1288,19960,15153,8.5
2021,legislativa,12,Comuna 12,00128,Liberalismo,2359,19960,15153,15.57
2021,legislativa,12,Comuna 12,00128,Otros,513,19960,15153,3.39
2021,legislativa,12,Comuna 12,00128,PJ,3549,19960,15153,23.42
2021,legislativa,12,Comuna 12,00129,Centroderecha,9844,25785,19429,50.67
2021,legislativa,12,Comuna 12,00129,Izquierda,1550,25785,19429,7.98
2021,legislativa,12,Comuna 12,00129,Liberalismo,3081,25785,19429,15.86
2021,legislativa,12,Comuna 12,00129,Otros,648,25785,19429,3.34
2021,legislativa,12,Comuna 12,00129,PJ,4306,25785,19429,22.16
2021,legislativa,12,Comuna 12,00130,Centroderecha,6674,17966,13272,50.29
2021,legislativa,12,Comuna 12,00130,Izquierda,1079,17966,13272,8.13
2021,legislativa,12,Comuna 12,00130,Liberalismo,2048,17966,13272,15.43
2021,legislativa,12,Comuna 12,00130,Otros,440,17966,13272,3.32
2021,legislativa,12,Comuna 12,00130,PJ,3031,17966,13272,22.84
2021,legislativa,12,Comuna 12,00131,Centroderecha,2038,5702,4278,47.64
2021,legislativa,12,Comuna 12,00131,Izquierda,310,5702,4278,7.25
2021,legislativa,12,Comuna 12,00131,Liberalismo,755,5702,4278,17.65
2021,legislativa,12,Comuna 12,00131,Otros,153,5702,4278,3.58
2021,legislativa,12,Comuna 12,00131,PJ,1022,5702,4278,23.89
2021,legislativa,12,Comuna 12,00132,Centroderecha,6926,20466,15173,45.65
2021,legislativa,12,Comuna 12,00132,Izquierda,1154,20466,15173,7.61
2021,legislativa,12,Comuna 12,00132,Liberalismo,2687,20466,15173,17.71
2021,legislativa,12,Comuna 12,00132,Otros,467,20466,15173,3.08
2021,legislativa,12,Comuna 12,00132,PJ,3939,20466,15173,25.96
2021,legislativa,12,Comuna 12,00133,Centroderecha,7678,20132,15172,50.61
2021,legislativa,12,Comuna 12,00133,Izquierda,1184,20132,15172,7.8
2021,legislativa,12,Comuna 12,00133,Liberalismo,2448,20132,15172,16.13
2021,legislativa,12,Comuna 12,00133,Otros,465,20132,15172,3.06
2021,legislativa,12,Comuna 12,00133,PJ,3397,20132,15172,22.39
2021,legislativa,13,Comuna 13,00134,Centroderecha,3601,8855,6370,56.53
2021,legislativa,13,Comuna 13,00134,Izquierda,420,8855,6370,6.59
2021,legislativa,13,Comuna 13,00134,Liberalismo,1068,8855,6370,16.77
2021,legislativa,13,Comuna 13,00134,Otros,170,8855,6370,2.67
2021,legislativa,13,Comuna 13,00134,PJ,1111,8855,6370,17.44
2021,legislativa,13,Comuna 13,00135,Centroderecha,4960,11799,8681,57.14
2021,legislativa,13,Comuna 13,00135,Izquierda,558,11799,8681,6.43
2021,legislativa,13,Comuna 13,00135,Liberalismo,1429,11799,8681,16.46
2021,legislativa,13,Comuna 13,00135,Otros,195,11799,8681,2.25
2021,legislativa,13,Comuna 13,00135,PJ,1539,11799,8681,17.73
2021,legislativa,13,Comuna 13,00136,Centroderecha,5665,14292,10509,53.91
2021,legislativa,13,Comuna 13,00136,Izquierda,820,14292,10509,7.8
2021,legislativa,13,Comuna 13,00136,Liberalismo,1673,14292,10509,15.92
2021,legislativa,13,Comuna 13,00136,Otros,329,14292,10509,3.13
2021,legislativa,13,Comuna 13,00136,PJ,2022,14292,10509,19.24
2021,legislativa,13,Comuna 13,00137,Centroderecha,5546,14108,10435,53.15
2021,legislativa,13,Comuna 13,00137,Izquierda,834,14108,10435,7.99
2021,legislativa,13,Comuna 13,00137,Liberalismo,1706,14108,10435,16.35
2021,legislativa,13,Comuna 13,00137,Otros,280,14108,10435,2.68
2021,legislativa,13,Comuna 13,00137,PJ,2069,14108,10435,19.83
2021,legislativa,13,Comuna 13,00138,Centroderecha,12489,28867,21087,59.23
2021,legislativa,13,Comuna 13,00138,Izquierda,1357,28867,21087,6.44
2021,legislativa,13,Comuna 13,00138,Liberalismo,3383,28867,21087,16.04
2021,legislativa,13,Comuna 13,00138,Otros,515,28867,21087,2.44
2021,legislativa,13,Comuna 13,00138,PJ,3343,28867,21087,15.85
2021,legislativa,13,Comuna 13,00139,Centroderecha,7992,18378,13409,59.6
2021,legislativa,13,Comuna 13,00139,Izquierda,884,18378,13409,6.59
2021,legislativa,13,Comuna 13,00139,Liberalismo,2183,18378,13409,16.28
2021,legislativa,13,Comuna 13,00139,Otros,345,18378,13409,2.57
2021,legislativa,13,Comuna 13,00139,PJ,2005,18378,13409,14.95
2021,legislativa,13,Comuna 13,00140,Centroderecha,3505,8694,6254,56.04
2021,legislativa,13,Comuna 13,00140,Izquierda,443,8694,6254,7.08
2021,legislativa,13,Comuna 13,00140,Liberalismo,1051,8694,6254,16.81
2021,legislativa,13,Comuna 13,00140,Otros,154,8694,6254,2.46
2021,legislativa,13,Comuna 13,00140,PJ,1101,8694,6254,17.6
2021,legislativa,13,Comuna 13,00141,Centroderecha,6250,14695,10685,58.49
2021,legislativa,13,Comuna 13,00141,Izquierda,642,14695,10685,6.01
2021,legislativa,13,Comuna 13,00141,Liberalismo,1900,14695,10685,17.78
2021,legislativa,13,Comuna 13,00141,Otros,245,14695,10685,2.29
2021,legislativa,13,Comuna 13,00141,PJ,1648,14695,10685,15.42
2021,legislativa,13,Comuna 13,00142,Centroderecha,11889,24266,17430,68.21
2021,legislativa,13,Comuna 13,00142,Izquierda,692,24266,17430,3.97
2021,legislativa,13,Comuna 13,00142,Liberalismo,3087,24266,17430,17.71
2021,legislativa,13,Comuna 13,00142,Otros,227,24266,17430,1.3
2021,legislativa,13,Comuna 13,00142,PJ,1535,24266,17430,8.81
2021,legislativa,13,Comuna 13,00143,Centroderecha,8004,18008,13220,60.54
2021,legislativa,13,Comuna 13,00143,Izquierda,826,18008,13220,6.25
2021,legislativa,13,Comuna 13,00143,Liberalismo,2077,18008,13220,15.71
2021,legislativa,13,Comuna 13,00143,Otros,305,18008,13220,2.31
2021,legislativa,13,Comuna 13,00143,PJ,2008,18008,13220,15.19
2021,legislativa,13,Comuna 13,00144,Centroderecha,3640,8094,5949,61.19
2021,legislativa,13,Comuna 13,00144,Izquierda,376,8094,5949,6.32
2021,legislativa,13,Comuna 13,00144,Liberalismo,1014,8094,5949,17.04
2021,legislativa,13,Comuna 13,00144,Otros,139,8094,5949,2.34
2021,legislativa,13,Comuna 13,00144,PJ,780,8094,5949,13.11
2021,legislativa,13,Comuna 13,00145,Centroderecha,5648,15263,11431,49.41
2021,legislativa,13,Comuna 13,00145,Izquierda,1074,15263,11431,9.4
2021,legislativa,13,Comuna 13,00145,Liberalismo,1700,15263,11431,14.87
2021,legislativa,13,Comuna 13,00145,Otros,371,15263,11431,3.25
2021,legislativa,13,Comuna 13,00145,PJ,2638,15263,11431,23.08
2021,legislativa,13,Comuna 13,00146,Centroderecha,3924,11515,8384,46.8
2021,legislativa,13,Comuna 13,00146,Izquierda,764,11515,8384,9.11
2021,legislativa,13,Comuna 13,00146,Liberalismo,1270,11515,8384,15.15
2021,legislativa,13,Comuna 13,00146,Otros,278,11515,8384,3.32
2021,legislativa,13,Comuna 13,00146,PJ,2148,11515,8384,25.62
2021,legislativa,13,Comuna 13,00147,Centroderecha,8781,20309,14671,59.85
2021,legislativa,13,Comuna 13,00147,Izquierda,968,20309,14671,6.6
2021,legislativa,13,Comuna 13,00147,Liberalismo,2310,20309,14671,15.75
2021,legislativa,13,Comuna 13,00147,Otros,352,20309,14671,2.4
2021,legislativa,13,Comuna 13,00147,PJ,2260,20309,14671,15.4
2021,legislativa,14,Comuna 14,00148,Centroderecha,10210,22631,16295,62.66
2021,legislativa,14,Comuna 14,00148,Izquierda,848,22631,16295,5.2
2021,legislativa,14,Comuna 14,00148,Liberalismo,2819,22631,16295,17.3
2021,legislativa,14,Comuna 14,00148,Otros,301,22631,16295,1.85
2021,legislativa,14,Comuna 14,00148,PJ,2117,22631,16295,12.99
2021,legislativa,14,Comuna 14,00149,Centroderecha,11471,25575,18106,63.35
2021,legislativa,14,Comuna 14,00149,Izquierda,802,25575,18106,4.43
2021,legislativa,14,Comuna 14,00149,Liberalismo,3301,25575,18106,18.23
2021,legislativa,14,Comuna 14,00149,Otros,309,25575,18106,1.71
2021,legislativa,14,Comuna 14,00149,PJ,2223,25575,18106,12.28
2021,legislativa,14,Comuna 14,00150,Centroderecha,6540,13068,9397,69.6
2021,legislativa,14,Comuna 14,00150,Izquierda,253,13068,9397,2.69
2021,legislativa,14,Comuna 14,00150,Liberalismo,1819,13068,9397,19.36
2021,legislativa,14,Comuna 14,00150,Otros,98,13068,9397,1.04
2021,legislativa,14,Comuna 14,00150,PJ,687,13068,9397,7.31
2021,legislativa,14,Comuna 14,00151,Centroderecha,12285,26747,18850,65.17
2021,legislativa,14,Comuna 14,00151,Izquierda,873,26747,18850,4.63
2021,legislativa,14,Comuna 14,00151,Liberalismo,3200,26747,18850,16.98
2021,legislativa,14,Comuna 14,00151,Otros,277,26747,18850,1.47
2021,legislativa,14,Comuna 14,00151,PJ,2215,26747,18850,11.75
2021,legislativa,14,Comuna 14,00152,Centroderecha,8847,20043,14069,62.88
2021,legislativa,14,Comuna 14,00152,Izquierda,774,20043,14069,5.5
2021,legislativa,14,Comuna 14,00152,Liberalismo,2247,20043,14069,15.97
2021,legislativa,14,Comuna 14,00152,Otros,262,20043,14069,1.86
2021,legislativa,14,Comuna 14,00152,PJ,1939,20043,14069,13.78
2021,legislativa,14,Comuna 14,00153,Centroderecha,9078,23274,16595,54.7
2021,legislativa,14,Comuna 14,00153,Izquierda,1221,23274,16595,7.36
2021,legislativa,14,Comuna 14,00153,Liberalismo,2556,23274,16595,15.4
2021,legislativa,14,Comuna 14,00153,Otros,480,23274,16595,2.89
2021,legislativa,14,Comuna 14,00153,PJ,3260,23274,16595,19.64
2021,legislativa,14,Comuna 14,00154,Centroderecha,9795,26516,18556,52.79
2021,legislativa,14,Comuna 14,00154,Izquierda,1504,26516,18556,8.11
2021,legislativa,14,Comuna 14,00154,Liberalismo,2656,26516,18556,14.31
2021,legislativa,14,Comuna 14,00154,Otros,544,26516,18556,2.93
2021,legislativa,14,Comuna 14,00154,PJ,4057,26516,18556,21.86
2021,legislativa,14,Comuna 14,00155,Centroderecha,8437,24228,17088,49.37
2021,legislativa,14,Comuna 14,00155,Izquierda,1343,24228,17088,7.86
2021,legislativa,14,Comuna 14,00155,Liberalismo,2819,24228,17088,16.5
2021,legislativa,14,Comuna 14,00155,Otros,476,24228,17088,2.79
2021,legislativa,14,Comuna 14,00155,PJ,4013,24228,17088,23.48
2021,legislativa,14,Comuna 14,00156,Centroderecha,3114,10005,6973,44.66
2021,legislativa,14,Comuna 14,00156,Izquierda,711,10005,6973,10.2
2021,legislativa,14,Comuna 14,00156,Liberalismo,1020,10005,6973,14.63
2021,legislativa,14,Comuna 14,00156,Otros,226,10005,6973,3.24
2021,legislativa,14,Comuna 14,00156,PJ,1902,10005,6973,27.28
2021,legislativa,14,Comuna 14,00157,Centroderecha,5171,15851,11302,45.75
2021,legislativa,14,Comuna 14,00157,Izquierda,1136,15851,11302,10.05
2021,legislativa,14,Comuna 14,00157,Liberalismo,1611,15851,11302,14.25
2021,legislativa,14,Comuna 14,00157,Otros,366,15851,11302,3.24
2021,legislativa,14,Comuna 14,00157,PJ,3018,15851,11302,26.7
2021,legislativa,15,Comuna 15,00158,Centroderecha,6372,19808,14166,44.98
2021,legislativa,15,Comuna 15,00158,Izquierda,1425,19808,14166,10.06
2021,legislativa,15,Comuna 15,00158,Liberalismo,1919,19808,14166,13.55
2021,legislativa,15,Comuna 15,00158,Otros,649,19808,14166,4.58
2021,legislativa,15,Comuna 15,00158,PJ,3801,19808,14166,26.83
2021,legislativa,15,Comuna 15,00159,Centroderecha,3689,12166,8726,42.28
2021,legislativa,15,Comuna 15,00159,Izquierda,898,12166,8726,10.29
2021,legislativa,15,Comuna 15,00159,Liberalismo,1213,12166,8726,13.9
2021,legislativa,15,Comuna 15,00159,Otros,379,12166,8726,4.34
2021,legislativa,15,Comuna 15,00159,PJ,2547,12166,8726,29.19
2021,legislativa,15,Comuna 15,00160,Centroderecha,7497,23191,16466,45.53
2021,legislativa,15,Comuna 15,00160,Izquierda,1588,23191,16466,9.64
2021,legislativa,15,Comuna 15,00160,Liberalismo,2239,23191,16466,13.6
2021,legislativa,15,Comuna 15,00160,Otros,822,23191,16466,4.99
2021,legislativa,15,Comuna 15,00160,PJ,4320,23191,16466,26.24
2021,legislativa,15,Comuna 15,00161,Centroderecha,5863,19731,14158,41.41
2021,legislativa,15,Comuna 15,00161,Izquierda,1419,19731,14158,10.02
2021,legislativa,15,Comuna 15,00161,Liberalismo,2166,19731,14158,15.3
2021,legislativa,15,Comuna 15,00161,Otros,659,19731,14158,4.65
2021,legislativa,15,Comuna 15,00161,PJ,4051,19731,14158,28.61
2021,legislativa,15,Comuna 15,00162,Centroderecha,4451,16783,11736,37.93
2021,legislativa,15,Comuna 15,00162,Izquierda,1176,16783,11736,10.02
2021,legislativa,15,Comuna 15,00162,Liberalismo,1843,16783,11736,15.7
2021,legislativa,15,Comuna 15,00162,Otros,495,16783,11736,4.22
2021,legislativa,15,Comuna 15,00162,PJ,3771,16783,11736,32.13
2021,legislativa,15,Comuna 15,00163,Centroderecha,3183,12059,8577,37.11
2021,legislativa,15,Comuna 15,00163,Izquierda,914,12059,8577,10.66
2021,legislativa,15,Comuna 15,00163,Liberalismo,1246,12059,8577,14.53
2021,legislativa,15,Comuna 15,00163,Otros,308,12059,8577,3.59
2021,legislativa,15,Comuna 15,00163,PJ,2926,12059,8577,34.11
2021,legislativa,15,Comuna 15,00164,Centroderecha,3512,12006,8407,41.77
2021,legislativa,15,Comuna 15,00164,Izquierda,856,12006,8407,10.18
2021,legislativa,15,Comuna 15,00164,Liberalismo,1234,12006,8407,14.68
2021,legislativa,15,Comuna 15,00164,Otros,292,12006,8407,3.47
2021,legislativa,15,Comuna 15,00164,PJ,2513,12006,8407,29.89
2021,legislativa,15,Comuna 15,00165,Centroderecha,6528,19487,14332,45.55
2021,legislativa,15,Comuna 15,00165,Izquierda,1388,19487,14332,9.68
2021,legislativa,15,Comuna 15,00165,Liberalismo,2160,19487,14332,15.07
2021,legislativa,15,Comuna 15,00165,Otros,542,19487,14332,3.78
2021,legislativa,15,Comuna 15,00165,PJ,3714,19487,14332,25.91
2021,legislativa,15,Comuna 15,00166,Centroderecha,5150,16385,12361,41.66
2021,legislativa,15,Comuna 15,00166,Izquierda,1182,16385,12361,9.56
2021,legislativa,15,Comuna 15,00166,Liberalismo,1978,16385,12361,16.0
2021,legislativa,15,Comuna 15,00166,Otros,449,16385,12361,3.63
2021,legislativa,15,Comuna 15,00166,PJ,3602,16385,12361,29.14
2021,legislativa,15,Comuna 15,00167,Centroderecha,4612,12936,9953,46.34
2021,legislativa,15,Comuna 15,00167,Izquierda,899,12936,9953,9.03
2021,legislativa,15,Comuna 15,00167,Liberalismo,1608,12936,9953,16.16
2021,legislativa,15,Comuna 15,00167,Otros,380,12936,9953,3.82
2021,legislativa,15,Comuna 15,00167,PJ,2454,12936,9953,24.66
2021,legislativa,2,Comuna 02,00020,Centroderecha,3262,8216,5465,59.69
2021,legislativa,2,Comuna 02,00020,Izquierda,220,8216,5465,4.03
2021,legislativa,2,Comuna 02,00020,Liberalismo,1006,8216,5465,18.41
2021,legislativa,2,Comuna 02,00020,Otros,62,8216,5465,1.13
2021,legislativa,2,Comuna 02,00020,PJ,915,8216,5465,16.74
2021,legislativa,2,Comuna 02,00021,Centroderecha,6234,13205,9076,68.69
2021,legislativa,2,Comuna 02,00021,Izquierda,249,13205,9076,2.74
2021,legislativa,2,Comuna 02,00021,Liberalismo,1841,13205,9076,20.28
2021,legislativa,2,Comuna 02,00021,Otros,92,13205,9076,1.01
2021,legislativa,2,Comuna 02,00021,PJ,660,13205,9076,7.27
2021,legislativa,2,Comuna 02,00022,Centroderecha,6820,15781,11147,61.18
2021,legislativa,2,Comuna 02,00022,Izquierda,669,15781,11147,6.0
2021,legislativa,2,Comuna 02,00022,Liberalismo,1772,15781,11147,15.9
2021,legislativa,2,Comuna 02,00022,Otros,254,15781,11147,2.28
2021,legislativa,2,Comuna 02,00022,PJ,1632,15781,11147,14.64
2021,legislativa,2,Comuna 02,00023,Centroderecha,8461,19790,14047,60.23
2021,legislativa,2,Comuna 02,00023,Izquierda,794,19790,14047,5.65
2021,legislativa,2,Comuna 02,00023,Liberalismo,2334,19790,14047,16.62
2021,legislativa,2,Comuna 02,00023,Otros,297,19790,14047,2.11
2021,legislativa,2,Comuna 02,00023,PJ,2161,19790,14047,15.38
2021,legislativa,2,Comuna 02,00024,Centroderecha,5794,12881,9141,63.38
2021,legislativa,2,Comuna 02,00024,Izquierda,378,12881,9141,4.14
2021,legislativa,2,Comuna 02,00024,Liberalismo,1692,12881,9141,18.51
2021,legislativa,2,Comuna 02,00024,Otros,170,12881,9141,1.86
2021,legislativa,2,Comuna 02,00024,PJ,1107,12881,9141,12.11
2021,legislativa,2,Comuna 02,00025,Centroderecha,6024,12661,9076,66.37
2021,legislativa,2,Comuna 02,00025,Izquierda,319,12661,9076,3.51
2021,legislativa,2,Comuna 02,00025,Liberalismo,1658,12661,9076,18.27
2021,legislativa,2,Comuna 02,00025,Otros,116,12661,9076,1.28
2021,legislativa,2,Comuna 02,00025,PJ,959,12661,9076,10.57
2021,legislativa,2,Comuna 02,00026,Centroderecha,7670,16503,11697,65.57
2021,legislativa,2,Comuna 02,00026,Izquierda,386,16503,11697,3.3
2021,legislativa,2,Comuna 02,00026,Liberalismo,2356,16503,11697,20.14
2021,legislativa,2,Comuna 02,00026,Otros,160,16503,11697,1.37
2021,legislativa,2,Comuna 02,00026,PJ,1125,16503,11697,9.62
2021,legislativa,2,Comuna 02,00027,Centroderecha,4945,12452,8527,57.99
2021,legislativa,2,Comuna 02,00027,Izquierda,516,12452,8527,6.05
2021,legislativa,2,Comuna 02,00027,Liberalismo,1488,12452,8527,17.45
2021,legislativa,2,Comuna 02,00027,Otros,169,12452,8527,1.98
2021,legislativa,2,Comuna 02,00027,PJ,1409,12452,8527,16.52
2021,legislativa,2,Comuna 02,00028,Centroderecha,6618,17585,12309,53.77
2021,legislativa,2,Comuna 02,00028,Izquierda,879,17585,12309,7.14
2021,legislativa,2,Comuna 02,00028,Liberalismo,2053,17585,12309,16.68
2021,legislativa,2,Comuna 02,00028,Otros,296,17585,12309,2.4
2021,legislativa,2,Comuna 02,00028,PJ,2463,17585,12309,20.01
2021,legislativa,2,Comuna 02,00029,Centroderecha,4487,11752,8179,54.86
2021,legislativa,2,Comuna 02,00029,Izquierda,632,11752,8179,7.73
2021,legislativa,2,Comuna 02,00029,Liberalismo,1256,11752,8179,15.36
2021,legislativa,2,Comuna 02,00029,Otros,203,11752,8179,2.48
2021,legislativa,2,Comuna 02,00029,PJ,1601,11752,8179,19.57
2021,legislativa,3,Comuna 03,00030,Centroderecha,3468,10943,7034,49.3
2021,legislativa,3,Comuna 03,00030,Izquierda,548,10943,7034,7.79
2021,legislativa,3,Comuna 03,00030,Liberalismo,1296,10943,7034,18.42
2021,legislativa,3,Comuna 03,00030,Otros,200,10943,7034,2.84
2021,legislativa,3,Comuna 03,00030,PJ,1522,10943,7034,21.64
2021,legislativa,3,Comuna 03,00031,Centroderecha,3883,12319,7870,49.34
2021,legislativa,3,Comuna 03,00031,Izquierda,583,12319,7870,7.41
2021,legislativa,3,Comuna 03,00031,Liberalismo,1428,12319,7870,18.14
2021,legislativa,3,Comuna 03,00031,Otros,219,12319,7870,2.78
2021,legislativa,3,Comuna 03,00031,PJ,1757,12319,7870,22.33
2021,legislativa,3,Comuna 03,00032,Centroderecha,3233,10648,7017,46.07
2021,legislativa,3,Comuna 03,00032,Izquierda,595,10648,7017,8.48
2021,legislativa,3,Comuna 03,00032,Liberalismo,1207,10648,7017,17.2
2021,legislativa,3,Comuna 03,00032,Otros,226,10648,7017,3.22
2021,legislativa,3,Comuna 03,00032,PJ,1756,10648,7017,25.02
2021,legislativa,3,Comuna 03,00033,Centroderecha,2697,9649,6125,44.03
2021,legislativa,3,Comuna 03,00033,Izquierda,522,9649,6125,8.52
2021,legislativa,3,Comuna 03,00033,Liberalismo,1161,9649,6125,18.96
2021,legislativa,3,Comuna 03,00033,Otros,174,9649,6125,2.84
2021,legislativa,3,Comuna 03,00033,PJ,1571,9649,6125,25.65
2021,legislativa,3,Comuna 03,00034,Centroderecha,4111,14125,9253,44.43
2021,legislativa,3,Comuna 03,00034,Izquierda,796,14125,9253,8.6
2021,legislativa,3,Comuna 03,00034,Liberalismo,1661,14125,9253,17.95
2021,legislativa,3,Comuna 03,00034,Otros,286,14125,9253,3.09
