id,nomoficial,nombre_norm,barrio,comuna,tipo_c,long,geometry,metodo_match,match_score,wikidata_id,figura_nombre,partido_madre,tipo_figura
21761,BALBASTRO,BALBASTRO,Flores,7.0,CALLE,108.6035092799835,"LINESTRING (-58.45039595967748 -34.64493586023148, -58.45122044081636 -34.64563876726327)",ambiguo,100.0,AMBIGUO,Carlos María de Alvear y Balbastro | Matías Balbastro,,
21775,PIZARRO,PIZARRO,Liniers,9.0,CALLE,107.5074559636777,"LINESTRING (-58.50332565734897 -34.644977721289955, -58.50413831295886 -34.645676330675975)",ambiguo,100.0,AMBIGUO,Manuel D. Pizarro | Manuel Esteban Pizarro,,
21820,"ALCORTA, AMANCIO AV.",AMANCIO AV. ALCORTA,Parque Patricios,4.0,AVENIDA,82.2531359175839,"LINESTRING (-58.40124059774823 -34.64517300758782, -58.40174663852418 -34.64578524069269)",ambiguo_fuzzy,88.2,AMBIGUO,Amancio Alcorta | Amancio Alcorta,,
21828,ALBARIÑO,ALBARINO,,,CALLE,69.14848515137119,"LINESTRING (-58.502834096970936 -34.64537858907451, -58.50229789860064 -34.64581693422115)",ambiguo,100.0,AMBIGUO,Ramón Albariño | Domingo Albariño | José María Albariño,,
21832,BALBASTRO,BALBASTRO,Flores,7.0,CALLE,50.95425714204541,"LINESTRING (-58.45122044081636 -34.64563876726327, -58.45151610345191 -34.64578492412202, -58.45171864424124 -34.645834521386355)",ambiguo,100.0,AMBIGUO,Carlos María de Alvear y Balbastro | Matías Balbastro,,
21833,VARELA AV.,VARELA,Flores,7.0,AVENIDA,102.9782650226371,"LINESTRING (-58.45246902157651 -34.64514381013718, -58.45171864424124 -34.645834521386355)",ambiguo,100.0,AMBIGUO,Juan Cruz Varela | Florencio Varela | Mariano Adrián Varela | Rufino Varela | Felipe Varela,,
21845,CORVALAN,CORVALAN,Mataderos,9.0,CALLE,80.32444963831244,"LINESTRING (-58.50127361362666 -34.64534950727735, -58.50065052320501 -34.64585850657418)",ambiguo,100.0,AMBIGUO,Manuel Corvalán | Victorino Corvalán | Juan Rege Corvalán | Mateo Corvalán,,
21846,PATRON,PATRON,Liniers,9.0,CALLE,127.2008424490075,"LINESTRING (-58.51201980309216 -34.64500927640293, -58.51295770943745 -34.64585418648269)",ambiguo,100.0,AMBIGUO,Matías Patrón | José María Roxas y Patrón,,
21852,ALVARADO,ALVARADO,Barracas,4.0,CALLE,131.0219768623644,"LINESTRING (-58.375826049830465 -34.645247074525635, -58.37705527497144 -34.645849433521654)",ambiguo,100.0,AMBIGUO,Manuel Ramón Alvarado | Sergio Alvarado | Felipe Antonio Alvarado | Roque Alvarado | Rudecindo Alvarado,,
21863,OLIVERA AV.,OLIVERA,Parque Avellaneda,9.0,AVENIDA,164.1005011720658,"LINESTRING (-58.48456874323728 -34.6452913108509, -58.48441628496658 -34.645901060537625, -58.48429249187054 -34.64631594435256, -58.48423350307648 -34.646567153652505, -58.484193581218165 -34.646737373099995)",ambiguo,100.0,AMBIGUO,Baldomero Álvarez de Olivera | Enrique Olivera | Bernardino Olivera | Eduardo Olivera | Sebastián Olivera,,
21888,ELIA,ELIA,Parque Patricios,4.0,CALLE,127.7789546005479,"LINESTRING (-58.408369651550466 -34.6448243821064, -58.40810730579395 -34.645955610620256)",ambiguo,100.0,AMBIGUO,Francisco Elía | Agustín Pío de Elía,,
