id,nomoficial,nombre_norm,barrio,barrio_par,barrio_imp,comuna,tipo_c,long,geometry,wikidata_id,figura_nombre,partido_madre,partido_raw,tipo_figura,fuente_match,calle_wikidata_id,calle_wikidata_label
22386,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,102.9279035008782,"LINESTRING (-58.497545812753394 -34.647034708862165, -58.498295293519604 -34.64772548729976)",Q722738,Juan Bautista Alberdi,,,politico,wikidata_p138,Q64338434,Biblioteca Popular Juan Bautista Alberdi
22561,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,102.6456808739425,"LINESTRING (-58.498295293519604 -34.64772548729976, -58.49904274076348 -34.648414360221665)",Q722738,Juan Bautista Alberdi,,,politico,wikidata_p138,Q64338434,Biblioteca Popular Juan Bautista Alberdi
22633,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,52.00633318278992,"LINESTRING (-58.49904274076348 -34.648414360221665, -58.49942141346446 -34.648763406178205)",Q722738,Juan Bautista Alberdi,,,politico,wikidata_p138,Q64338434,Biblioteca Popular Juan Bautista Alberdi
22714,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,51.21482512729391,"LINESTRING (-58.49942141346446 -34.648763406178205, -58.49979437759839 -34.649107100494135)",Q722738,Juan Bautista Alberdi,,,politico,wikidata_p138,Q64338434,Biblioteca Popular Juan Bautista Alberdi
22884,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,103.1381158733916,"LINESTRING (-58.49979437759839 -34.649107100494135, -58.50054543017763 -34.64979927284436)",Q722738,Juan Bautista Alberdi,,,politico,wikidata_p138,Q64338434,Biblioteca Popular Juan Bautista Alberdi
23087,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,103.8239129771707,"LINESTRING (-58.50054543017763 -34.64979927284436, -58.501301525091606 -34.65049601641172)",Q722738,Juan Bautista Alberdi,,,politico,wikidata_p138,Q64338434,Biblioteca Popular Juan Bautista Alberdi
21073,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,,Parque Avellaneda,Villa Luro,,AVENIDA,73.71890440442415,"LINESTRING (-58.491634977068664 -34.64312147562333, -58.49233056704808 -34.64345476551674)",Q722738,Juan Bautista Alberdi,,,politico,wikidata_p138,Q64338434,Biblioteca Popular Juan Bautista Alberdi
19575,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,,Parque Avellaneda,Velez Sarsfield,,AVENIDA,111.1804146115777,"LINESTRING (-58.48040269830517 -34.637843732611785, -58.481463330355766 -34.63832942883182)",Q722738,Juan Bautista Alberdi,,,politico,wikidata_p138,Q64338434,Biblioteca Popular Juan Bautista Alberdi
19439,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,,Parque Avellaneda,Velez Sarsfield,,AVENIDA,37.1661219038189,"LINESTRING (-58.48004813450777 -34.63768138593946, -58.48040269830517 -34.637843732611785)",Q722738,Juan Bautista Alberdi,,,politico,wikidata_p138,Q64338434,Biblioteca Popular Juan Bautista Alberdi
19404,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,,Parque Avellaneda,Velez Sarsfield,,AVENIDA,157.5608637230959,"LINESTRING (-58.478545024306015 -34.63699312592687, -58.48004813450777 -34.63768138593946)",Q722738,Juan Bautista Alberdi,,,politico,wikidata_p138,Q64338434,Biblioteca Popular Juan Bautista Alberdi
23935,SAN FRANCISCO,SAN FRANCISCO,Barracas,Barracas,Barracas,4.0,PASAJE,102.1773623485942,"LINESTRING (-58.39470006936244 -34.65324287156394, -58.394625511719305 -34.65416184959701)",Q676555,Francisco de Asís,,,politico,wikidata_p138,Q4579815,basílica de San Francisco
30954,FERNANDEZ DE ENCISO,FERNANDEZ DE ENCISO,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,14.86823119807119,"LINESTRING (-58.511670039786665 -34.596002519955626, -58.51165854942114 -34.59586883157546)",Q1397629,Martín Fernández de Enciso,,,politico,wikidata_p138,Q108589918,Calle Fernández de Enciso
27680,FERNANDEZ DE ENCISO,FERNANDEZ DE ENCISO,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,27.85026093280273,"LINESTRING (-58.51170628556665 -34.596251772832495, -58.511670039786665 -34.596002519955626)",Q1397629,Martín Fernández de Enciso,,,politico,wikidata_p138,Q108589918,Calle Fernández de Enciso
10860,FERNANDEZ DE ENCISO,FERNANDEZ DE ENCISO,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,94.07120137944453,"LINESTRING (-58.513585340581606 -34.606958851246496, -58.51343621155944 -34.60611988650427)",Q1397629,Martín Fernández de Enciso,,,politico,wikidata_p138,Q108589918,Calle Fernández de Enciso
10660,FERNANDEZ DE ENCISO,FERNANDEZ DE ENCISO,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,57.05502500328499,"LINESTRING (-58.51343621155944 -34.60611988650427, -58.513345795438134 -34.6056110430322)",Q1397629,Martín Fernández de Enciso,,,politico,wikidata_p138,Q108589918,Calle Fernández de Enciso
10528,FERNANDEZ DE ENCISO,FERNANDEZ DE ENCISO,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,146.4477995897064,"LINESTRING (-58.513345795438134 -34.6056110430322, -58.51310040729734 -34.604306617349344)",Q1397629,Martín Fernández de Enciso,,,politico,wikidata_p138,Q108589918,Calle Fernández de Enciso
10191,FERNANDEZ DE ENCISO,FERNANDEZ DE ENCISO,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,142.3996127642999,"LINESTRING (-58.51310040729734 -34.604306617349344, -58.512901461940245 -34.60303358093744)",Q1397629,Martín Fernández de Enciso,,,politico,wikidata_p138,Q108589918,Calle Fernández de Enciso
9695,FERNANDEZ DE ENCISO,FERNANDEZ DE ENCISO,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,59.43791391865582,"LINESTRING (-58.512776035443665 -34.60235876260042, -58.5127380930657 -34.60214243669595, -58.51268314495155 -34.60182851054702)",Q1397629,Martín Fernández de Enciso,,,politico,wikidata_p138,Q108589918,Calle Fernández de Enciso
9533,FERNANDEZ DE ENCISO,FERNANDEZ DE ENCISO,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,134.5805357089401,"LINESTRING (-58.51268314495155 -34.60182851054702, -58.51264571572121 -34.60161500133114, -58.51247130959267 -34.60062808487047)",Q1397629,Martín Fernández de Enciso,,,politico,wikidata_p138,Q108589918,Calle Fernández de Enciso
8582,FERNANDEZ DE ENCISO,FERNANDEZ DE ENCISO,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,140.9176507720671,"LINESTRING (-58.5120353386976 -34.59813293934914, -58.51181548391988 -34.596875753529034)",Q1397629,Martín Fernández de Enciso,,,politico,wikidata_p138,Q108589918,Calle Fernández de Enciso
8290,FERNANDEZ DE ENCISO,FERNANDEZ DE ENCISO,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,69.94286739044703,"LINESTRING (-58.51181548391988 -34.596875753529034, -58.51170628556665 -34.596251772832495)",Q1397629,Martín Fernández de Enciso,,,politico,wikidata_p138,Q108589918,Calle Fernández de Enciso
8132,FERNANDEZ DE ENCISO,FERNANDEZ DE ENCISO,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,19.5332783681583,"LINESTRING (-58.51165854942114 -34.59586883157546, -58.51164345390186 -34.595693197204334)",Q1397629,Martín Fernández de Enciso,,,politico,wikidata_p138,Q108589918,Calle Fernández de Enciso
8015,FERNANDEZ DE ENCISO,FERNANDEZ DE ENCISO,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,138.8648248189747,"LINESTRING (-58.51159443983799 -34.59561215896582, -58.51137784497612 -34.59437328069735)",Q1397629,Martín Fernández de Enciso,,,politico,wikidata_p138,Q108589918,Calle Fernández de Enciso
7770,FERNANDEZ DE ENCISO,FERNANDEZ DE ENCISO,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,142.7476487345342,"LINESTRING (-58.51137784497612 -34.59437328069735, -58.511327606092195 -34.59408583098353, -58.51116004416678 -34.59309919041076)",Q1397629,Martín Fernández de Enciso,,,politico,wikidata_p138,Q108589918,Calle Fernández de Enciso
7553,FERNANDEZ DE ENCISO,FERNANDEZ DE ENCISO,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,67.94440745118133,"LINESTRING (-58.51116004416678 -34.59309919041076, -58.51105708214311 -34.59249267137432)",Q1397629,Martín Fernández de Enciso,,,politico,wikidata_p138,Q108589918,Calle Fernández de Enciso
7396,FERNANDEZ DE ENCISO,FERNANDEZ DE ENCISO,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,86.98775070745008,"LINESTRING (-58.51105708214311 -34.59249267137432, -58.510925241755544 -34.59171616061059)",Q1397629,Martín Fernández de Enciso,,,politico,wikidata_p138,Q108589918,Calle Fernández de Enciso
24108,SANTO DOMINGO,SANTO DOMINGO,Nueva Pompeya,Nueva Pompeya,Nueva Pompeya,4.0,CALLE,149.3131697597002,"LINESTRING (-58.40324166730815 -34.65441999104258, -58.40475704868387 -34.65491333678523)",Q44091,Domingo de Guzmán,,,politico,wikidata_p138,Q7420525,Convento de Santo Domingo
18400,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,Flores,Flores,Flores,7.0,AVENIDA,116.0421668269424,"LINESTRING (-58.47000968960366 -34.63375435564553, -58.471195867061454 -34.634118865716225)",Q722738,Juan Bautista Alberdi,,,politico,wikidata_p138,Q64338434,Biblioteca Popular Juan Bautista Alberdi
18517,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,Flores,Flores,Flores,7.0,AVENIDA,106.9647189771402,"LINESTRING (-58.471195867061454 -34.634118865716225, -58.47133593926696 -34.63416188516356, -58.472279984457124 -34.63447470972796)",Q722738,Juan Bautista Alberdi,,,politico,wikidata_p138,Q64338434,Biblioteca Popular Juan Bautista Alberdi
18634,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,Floresta,Floresta,Floresta,10.0,AVENIDA,107.3362590520749,"LINESTRING (-58.472279984457124 -34.63447470972796, -58.47335218697957 -34.634862939747904)",Q722738,Juan Bautista Alberdi,,,politico,wikidata_p138,Q64338434,Biblioteca Popular Juan Bautista Alberdi
18732,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,Floresta,Floresta,Floresta,10.0,AVENIDA,98.54865994862485,"LINESTRING (-58.47335218697957 -34.634862939747904, -58.4743366385494 -34.63521933699276)",Q722738,Juan Bautista Alberdi,,,politico,wikidata_p138,Q64338434,Biblioteca Popular Juan Bautista Alberdi
18738,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,Floresta,Floresta,Floresta,10.0,AVENIDA,6.279350029153101,"LINESTRING (-58.4743366385494 -34.63521933699276, -58.47439934927385 -34.63524207800221)",Q722738,Juan Bautista Alberdi,,,politico,wikidata_p138,Q64338434,Biblioteca Popular Juan Bautista Alberdi
18835,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,Floresta,Floresta,Floresta,10.0,AVENIDA,102.8547812020747,"LINESTRING (-58.47439934927385 -34.63524207800221, -58.475399070094895 -34.63566255038438)",Q722738,Juan Bautista Alberdi,,,politico,wikidata_p138,Q64338434,Biblioteca Popular Juan Bautista Alberdi
18948,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,Floresta,Floresta,Floresta,10.0,AVENIDA,102.3081814314074,"LINESTRING (-58.475399070094895 -34.63566255038438, -58.47639232563021 -34.636082663119836)",Q722738,Juan Bautista Alberdi,,,politico,wikidata_p138,Q64338434,Biblioteca Popular Juan Bautista Alberdi
19064,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,Floresta,Floresta,Floresta,10.0,AVENIDA,98.77921404764591,"LINESTRING (-58.47639232563021 -34.636082663119836, -58.47735133753562 -34.636488264505694)",Q722738,Juan Bautista Alberdi,,,politico,wikidata_p138,Q64338434,Biblioteca Popular Juan Bautista Alberdi
19197,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,Floresta,Floresta,Floresta,10.0,AVENIDA,122.9508112019031,"LINESTRING (-58.47735133753562 -34.636488264505694, -58.478545024306015 -34.63699312592687)",Q722738,Juan Bautista Alberdi,,,politico,wikidata_p138,Q64338434,Biblioteca Popular Juan Bautista Alberdi
23275,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,124.1181359927827,"LINESTRING (-58.501301525091606 -34.65049601641172, -58.50206590231285 -34.65120049910696, -58.50220248097468 -34.6513310903296)",Q722738,Juan Bautista Alberdi,,,politico,wikidata_p138,Q64338434,Biblioteca Popular Juan Bautista Alberdi
23453,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,128.9537863181785,"LINESTRING (-58.50220248097468 -34.6513310903296, -58.5023301113042 -34.65138978043915, -58.50316047696846 -34.65217353544227)",Q722738,Juan Bautista Alberdi,,,politico,wikidata_p138,Q64338434,Biblioteca Popular Juan Bautista Alberdi
23791,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,86.7242840890779,"LINESTRING (-58.504070996121 -34.65303372017258, -58.504557357391555 -34.65350602491022, -58.50463257886438 -34.653655165801766)",Q722738,Juan Bautista Alberdi,,,politico,wikidata_p138,Q64338434,Biblioteca Popular Juan Bautista Alberdi
31534,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,130.4407660627274,"LINESTRING (-58.50220248097468 -34.6513310903296, -58.50224196030272 -34.65145046352894, -58.503058779030034 -34.65225742860342)",Q722738,Juan Bautista Alberdi,,,politico,wikidata_p138,Q64338434,Biblioteca Popular Juan Bautista Alberdi
31535,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,127.7198675470227,"LINESTRING (-58.503058779030034 -34.65225742860342, -58.50396332471512 -34.65313304398459)",Q722738,Juan Bautista Alberdi,,,politico,wikidata_p138,Q64338434,Biblioteca Popular Juan Bautista Alberdi
31536,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,85.53400855811864,"LINESTRING (-58.50396332471512 -34.65313304398459, -58.50445919185802 -34.653589495422736, -58.50463257886438 -34.653655165801766)",Q722738,Juan Bautista Alberdi,,,politico,wikidata_p138,Q64338434,Biblioteca Popular Juan Bautista Alberdi
32543,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,,Parque Avellaneda,Villa Luro,,AVENIDA,30.67073553758868,"LINESTRING (-58.490588388939074 -34.64261986841488, -58.490877777162105 -34.64275854755233)",Q722738,Juan Bautista Alberdi,,,politico,wikidata_p138,Q64338434,Biblioteca Popular Juan Bautista Alberdi
1038,"UGARTE, MANUEL",MANUEL UGARTE,Belgrano,Belgrano,Belgrano,13.0,CALLE,137.0132332897566,"LINESTRING (-58.45230977186216 -34.55131836638485, -58.45355279759687 -34.55200222041541)",Q507453,Manuel Ugarte,,,politico,wikidata_p138,Q64338439,Biblioteca Popular Manuel Ugarte
1119,"UGARTE, MANUEL",MANUEL UGARTE,Belgrano,Belgrano,Belgrano,13.0,CALLE,129.1694212145293,"LINESTRING (-58.45355279759687 -34.55200222041541, -58.45472469033426 -34.55264690089696)",Q507453,Manuel Ugarte,,,politico,wikidata_p138,Q64338439,Biblioteca Popular Manuel Ugarte
1189,"UGARTE, MANUEL",MANUEL UGARTE,Belgrano,Belgrano,Belgrano,13.0,CALLE,116.2446482409924,"LINESTRING (-58.45472469033426 -34.55264690089696, -58.455526701275055 -34.553088162061925, -58.45577974126046 -34.55322656141141)",Q507453,Manuel Ugarte,,,politico,wikidata_p138,Q64338439,Biblioteca Popular Manuel Ugarte
1252,"UGARTE, MANUEL",MANUEL UGARTE,Belgrano,Belgrano,Belgrano,13.0,CALLE,114.7566128741935,"LINESTRING (-58.45577974126046 -34.55322656141141, -58.45682263570954 -34.55379712739288)",Q507453,Manuel Ugarte,,,politico,wikidata_p138,Q64338439,Biblioteca Popular Manuel Ugarte
1277,"UGARTE, MANUEL",MANUEL UGARTE,Belgrano,Belgrano,Belgrano,13.0,CALLE,25.61723663715135,"LINESTRING (-58.45682263570954 -34.55379712739288, -58.45705438810326 -34.553925805718166)",Q507453,Manuel Ugarte,,,politico,wikidata_p138,Q64338439,Biblioteca Popular Manuel Ugarte
1309,"UGARTE, MANUEL",MANUEL UGARTE,Belgrano,Belgrano,Belgrano,13.0,CALLE,51.55484594134924,"LINESTRING (-58.457275641027074 -34.554045756637194, -58.457744595877976 -34.55430155068414)",Q507453,Manuel Ugarte,,,politico,wikidata_p138,Q64338439,Biblioteca Popular Manuel Ugarte
1360,"UGARTE, MANUEL",MANUEL UGARTE,Belgrano,Belgrano,Belgrano,13.0,CALLE,101.9750311314047,"LINESTRING (-58.457744595877976 -34.55430155068414, -58.45843947793867 -34.55468172993273, -58.45867184442042 -34.55480793904905)",Q507453,Manuel Ugarte,,,politico,wikidata_p138,Q64338439,Biblioteca Popular Manuel Ugarte
1444,"UGARTE, MANUEL",MANUEL UGARTE,Belgrano,Belgrano,Belgrano,13.0,CALLE,101.7078002037338,"LINESTRING (-58.45867184442042 -34.55480793904905, -58.459598253154894 -34.55531101036968)",Q507453,Manuel Ugarte,,,politico,wikidata_p138,Q64338439,Biblioteca Popular Manuel Ugarte
31145,"ALBERDI, JUAN BAUTISTA AV.",JUAN BAUTISTA ALBERDI,Mataderos,Mataderos,Mataderos,9.0,AVENIDA,38.39445554518604,"LINESTRING (-58.511987576803506 -34.65882735534558, -58.512322377073325 -34.65903530743552)",Q722738,Juan Bautista Alberdi,,,politico,wikidata_p138,Q64338434,Biblioteca Popular Juan Bautista Alberdi
1504,"UGARTE, MANUEL",MANUEL UGARTE,Belgrano,Belgrano,Belgrano,13.0,CALLE,102.6677448420498,"LINESTRING (-58.459598253154894 -34.55531101036968, -58.46053344020926 -34.55581879323649)",Q507453,Manuel Ugarte,,,politico,wikidata_p138,Q64338439,Biblioteca Popular Manuel Ugarte
1607,"UGARTE, MANUEL",MANUEL UGARTE,Belgrano,Belgrano,Belgrano,13.0,CALLE,97.95093599902415,"LINESTRING (-58.46187662200637 -34.556183402063034, -58.46277063448985 -34.5566656032737)",Q507453,Manuel Ugarte,,,politico,wikidata_p138,Q64338439,Biblioteca Popular Manuel Ugarte
1662,"UGARTE, MANUEL",MANUEL UGARTE,Belgrano,Belgrano,Belgrano,13.0,CALLE,100.8373369171261,"LINESTRING (-58.46277063448985 -34.5566656032737, -58.46369104486613 -34.557161953067656)",Q507453,Manuel Ugarte,,,politico,wikidata_p138,Q64338439,Biblioteca Popular Manuel Ugarte
1718,"UGARTE, MANUEL",MANUEL UGARTE,Belgrano,Belgrano,Belgrano,13.0,CALLE,101.3780712893245,"LINESTRING (-58.46369104486613 -34.557161953067656, -58.464221266812736 -34.557447942594024, -58.464616999104344 -34.5576601972738)",Q507453,Manuel Ugarte,,,politico,wikidata_p138,Q64338439,Biblioteca Popular Manuel Ugarte
1769,"UGARTE, MANUEL",MANUEL UGARTE,Belgrano,Belgrano,Belgrano,13.0,CALLE,102.0730332269321,"LINESTRING (-58.464616999104344 -34.5576601972738, -58.46555011469857 -34.55816082870443)",Q507453,Manuel Ugarte,,,politico,wikidata_p138,Q64338439,Biblioteca Popular Manuel Ugarte
1820,"UGARTE, MANUEL",MANUEL UGARTE,Belgrano,Belgrano,Belgrano,13.0,CALLE,104.4567036626511,"LINESTRING (-58.46555011469857 -34.55816082870443, -58.46650503329162 -34.55867314279363)",Q507453,Manuel Ugarte,,,politico,wikidata_p138,Q64338439,Biblioteca Popular Manuel Ugarte
1871,"UGARTE, MANUEL",MANUEL UGARTE,Belgrano,Belgrano,Belgrano,13.0,CALLE,112.7540236412446,"LINESTRING (-58.46650503329162 -34.55867314279363, -58.467535810315745 -34.55922615189402)",Q507453,Manuel Ugarte,,,politico,wikidata_p138,Q64338439,Biblioteca Popular Manuel Ugarte
1923,"UGARTE, MANUEL",MANUEL UGARTE,Belgrano,Belgrano,Belgrano,13.0,CALLE,101.6679023290211,"LINESTRING (-58.467535810315745 -34.55922615189402, -58.468465300439014 -34.559724718740526)",Q507453,Manuel Ugarte,,,politico,wikidata_p138,Q64338439,Biblioteca Popular Manuel Ugarte
1967,"UGARTE, MANUEL",MANUEL UGARTE,Coghlan,Coghlan,Coghlan,12.0,CALLE,102.0903936960518,"LINESTRING (-58.468465300439014 -34.559724718740526, -58.469398632393364 -34.56022539099989)",Q507453,Manuel Ugarte,,,politico,wikidata_p138,Q64338439,Biblioteca Popular Manuel Ugarte
2006,"UGARTE, MANUEL",MANUEL UGARTE,Coghlan,Coghlan,Coghlan,12.0,CALLE,84.98645988098525,"LINESTRING (-58.469398632393364 -34.56022539099989, -58.470175594659764 -34.560642189901436)",Q507453,Manuel Ugarte,,,politico,wikidata_p138,Q64338439,Biblioteca Popular Manuel Ugarte
2044,"UGARTE, MANUEL",MANUEL UGARTE,Coghlan,Coghlan,Coghlan,12.0,CALLE,79.96536000072099,"LINESTRING (-58.470175594659764 -34.560642189901436, -58.47092795869646 -34.56100574476215)",Q507453,Manuel Ugarte,,,politico,wikidata_p138,Q64338439,Biblioteca Popular Manuel Ugarte
2096,"UGARTE, MANUEL",MANUEL UGARTE,Coghlan,Coghlan,Coghlan,12.0,CALLE,117.6600952242134,"LINESTRING (-58.47092795869646 -34.56100574476215, -58.472034979192664 -34.56154068230869)",Q507453,Manuel Ugarte,,,politico,wikidata_p138,Q64338439,Biblioteca Popular Manuel Ugarte
2157,"UGARTE, MANUEL",MANUEL UGARTE,Coghlan,Coghlan,Coghlan,12.0,CALLE,115.4680282057371,"LINESTRING (-58.472034979192664 -34.56154068230869, -58.47312141219017 -34.5620656112087)",Q507453,Manuel Ugarte,,,politico,wikidata_p138,Q64338439,Biblioteca Popular Manuel Ugarte
1582,"UGARTE, MANUEL",MANUEL UGARTE,Belgrano,Belgrano,Belgrano,13.0,CALLE,122.656964558371,"LINESTRING (-58.46053344020926 -34.55581879323649, -58.46165070870477 -34.55642544698143)",Q507453,Manuel Ugarte,,,politico,wikidata_p138,Q64338439,Biblioteca Popular Manuel Ugarte
