id,nomoficial,nombre_norm,barrio,barrio_par,barrio_imp,comuna,tipo_c,long,geometry,wikidata_id,figura_nombre,partido_madre,tipo_figura,fuente_match
5596,GUEVARA,GUEVARA,Chacarita,Chacarita,Chacarita,15.0,CALLE,79.98708415265087,"LINESTRING (-58.45809838755976 -34.58435500481488, -58.45822510172194 -34.58433224855316, -58.4589345329709 -34.58415210520695)",,,,,
5597,"ROMERO, FRANCISCO",FRANCISCO ROMERO,Recoleta,Recoleta,Recoleta,2.0,CALLE,171.3290164971861,"LINESTRING (-58.39029625018862 -34.58430863085016, -58.38939623465127 -34.58295545925772)",,,,,
5600,"VICTORICA, BENJAMIN, GENERAL, AV.",BENJAMIN GENERAL VICTORICA,Parque Chas,Parque Chas,Parque Chas,15.0,AVENIDA,10.60437163193572,"LINESTRING (-58.47937358732838 -34.58423841896733, -58.4793804175971 -34.58433384233269)",,,,,
5602,CARACAS,CARACAS,Villa Pueyrredon,Villa Pueyrredon,Villa Pueyrredon,12.0,CALLE,99.51418597776512,"LINESTRING (-58.49334420946565 -34.58433423190747, -58.49389821767427 -34.58372112540738, -58.49399337443351 -34.583615606636705)",,,,,
5604,HABANA,HABANA,Villa Pueyrredon,Villa Pueyrredon,Villa Pueyrredon,12.0,CALLE,148.3344387177838,"LINESTRING (-58.49026370241215 -34.58355197939625, -58.49155822172237 -34.58435296868775)",,,,,
5605,GAVILAN,GAVILAN,Villa Pueyrredon,Villa Pueyrredon,Villa Pueyrredon,12.0,CALLE,99.89066897411026,"LINESTRING (-58.49155822172237 -34.58435296868775, -58.49221038156641 -34.583631957795525)",,,,,
5607,FRAGA,FRAGA,Chacarita,Chacarita,Chacarita,15.0,CALLE,119.9384492665878,"LINESTRING (-58.453432367705034 -34.58435809475309, -58.453603099648674 -34.58428289580629, -58.45458550499843 -34.583848877510505)",,,,,
5609,FRAGA,FRAGA,Chacarita,Chacarita,Chacarita,15.0,CALLE,130.2366744184433,"LINESTRING (-58.454914806417676 -34.58436531841247, -58.45620885280356 -34.58388285648226)",,,,,
5610,SANTA FE AV.,SANTA FE,Palermo,Palermo,Palermo,14.0,AVENIDA,136.3955511844376,"LINESTRING (-58.417114812366975 -34.58436637489001, -58.41768944070625 -34.58397285148968, -58.41825886854284 -34.583581295303745)",,,,,
5611,TRONADOR,TRONADOR,Villa Ortuzar,Villa Ortuzar,Villa Ortuzar,15.0,CALLE,35.42626344024811,"LINESTRING (-58.4665247527937 -34.584385000834956, -58.4662850500812 -34.5841346502773)",,,,,
5612,FRANCO,FRANCO,Villa Pueyrredon,Villa Pueyrredon,Villa Pueyrredon,12.0,CALLE,83.22204926518256,"LINESTRING (-58.51049599372337 -34.58392802254716, -58.51122299183508 -34.58437662058597)",,,,,
5613,"ZEBALLOS, ESTANISLAO S.",ESTANISLAO S. ZEBALLOS,Villa Pueyrredon,Villa Pueyrredon,Villa Pueyrredon,12.0,PASAJE,100.6357178070352,"LINESTRING (-58.51122299183508 -34.58437662058597, -58.51129727962219 -34.584294758933694, -58.511870547790345 -34.583644449970684)",,,,,
5614,ANTARTIDA ARGENTINA AV.,ANTARTIDA ARGENTINA,Retiro,Retiro,Retiro,1.0,AVENIDA,105.4308001058724,"LINESTRING (-58.37256266595921 -34.58453599616317, -58.37287638488188 -34.58362172271289)",,,,,
5615,LA PAMPA,LA PAMPA,,Parque Chas,Villa Urquiza,,CALLE,119.908043016719,"LINESTRING (-58.48703257975573 -34.58379878171359, -58.48810307632773 -34.58441879137371)",,,,,
5616,CERETTI,CERETTI,Villa Urquiza,Villa Urquiza,Villa Urquiza,12.0,CALLE,134.9876772073443,"LINESTRING (-58.48810307632773 -34.58441879137371, -58.48821117401596 -34.5842804569951, -58.48889771146309 -34.58339473545251)",,,,,
5617,AUSTRIA,AUSTRIA,Recoleta,Recoleta,Recoleta,2.0,CALLE,219.9333030049002,"LINESTRING (-58.39909705684507 -34.58440456541182, -58.39731474899214 -34.583078872657936)",,,,,
5618,"PAGANO, JOSE LEON",JOSE LEON PAGANO,Recoleta,Recoleta,Recoleta,2.0,CALLE,114.7916561603963,"LINESTRING (-58.39909705684507 -34.58440456541182, -58.399942141328694 -34.583641542625664)",,,,,
5619,ARMENIA,ARMENIA,Palermo,Palermo,Palermo,14.0,CALLE,161.574472352864,"LINESTRING (-58.419651167011374 -34.58447308490565, -58.41825886854284 -34.583581295303745)",,,,,
5620,GUEMES,GUEMES,Palermo,Palermo,Palermo,14.0,CALLE,92.97929067921982,"LINESTRING (-58.419651167011374 -34.58447308490565, -58.42041336259011 -34.583920739506844)",,,,,
5621,HAMBURGO,HAMBURGO,Parque Chas,Parque Chas,Parque Chas,15.0,CALLE,58.83289738154948,"LINESTRING (-58.48048082005145 -34.584045025177566, -58.48083632223542 -34.58448639106818)",,,,,
5622,BUCARELLI,BUCARELLI,Parque Chas,Parque Chas,Parque Chas,15.0,CALLE,116.6665554837518,"LINESTRING (-58.48083632223542 -34.58448639106818, -58.481007625549616 -34.58441002692421, -58.48114341959903 -34.584324583063975, -58.48128117057498 -34.58423350485821, -58.48138324675557 -34.58415503764924, -58.48150319795924 -34.58404924324923, -58.481651495055715 -34.58390619027215, -58.481759690522296 -34.583779622356815)",,,,,
5623,TAGLE,TAGLE,,Palermo,Recoleta,,CALLE,107.4977975993337,"LINESTRING (-58.40054683448658 -34.58447151783175, -58.399942141328694 -34.583641542625664)",,,,,
5625,DEL TEMPLE,DEL TEMPLE,Parque Chas,Parque Chas,Parque Chas,15.0,PASAJE,168.6398815100884,"LINESTRING (-58.47627755016176 -34.5834738439447, -58.476373097263064 -34.58354559562146, -58.47763557851117 -34.5844982176568)",,,,,
5626,AVALOS,AVALOS,Parque Chas,Parque Chas,Parque Chas,15.0,CALLE,59.33586754121464,"LINESTRING (-58.47763557851117 -34.5844982176568, -58.47800232228184 -34.58405767308291)",,,,,
5630,CORDOBA AV.,CORDOBA,Chacarita,Chacarita,Chacarita,15.0,AVENIDA,169.7528541241338,"LINESTRING (-58.44478692702912 -34.584513430402396, -58.44642856994631 -34.583807740077326)",,,,,
5631,LADINES,LADINES,Villa Pueyrredon,Villa Pueyrredon,Villa Pueyrredon,12.0,CALLE,72.97501524706861,"LINESTRING (-58.50516256977037 -34.58411616901876, -58.505275341460994 -34.58418599070265, -58.505798829836536 -34.58451088582197)",,,,,
5632,ARGERICH,ARGERICH,Villa Pueyrredon,Villa Pueyrredon,Villa Pueyrredon,12.0,CALLE,107.815671356131,"LINESTRING (-58.505798829836536 -34.58451088582197, -58.5065026083219 -34.583732596496645)",,,,,
5633,CHARCAS,CHARCAS,Palermo,Palermo,Palermo,14.0,CALLE,43.6123308203927,"LINESTRING (-58.42200848819519 -34.584522638490235, -58.422360112550834 -34.584258104287926)",,,,,
5634,BALLIVIAN,BALLIVIAN,Parque Chas,Parque Chas,Parque Chas,15.0,CALLE,120.6235055369974,"LINESTRING (-58.485404399668546 -34.583885779177294, -58.48645548050964 -34.584538905987)",,,,,
5635,BURELA,BURELA,Parque Chas,Parque Chas,Parque Chas,15.0,CALLE,97.69888567643058,"LINESTRING (-58.48645548050964 -34.584538905987, -58.48703257975573 -34.58379878171359)",,,,,
5637,ARENALES,ARENALES,Palermo,Palermo,Palermo,14.0,CALLE,124.0084867720524,"LINESTRING (-58.41499868095848 -34.584539713812035, -58.41606641028216 -34.58385434469351)",,,,,
5638,ARJONILLA,ARJONILLA,Recoleta,Recoleta,Recoleta,2.0,CALLE,84.59682045777026,"LINESTRING (-58.39623867502272 -34.58453929831396, -58.3962960836106 -34.584516582960035, -58.396345665536415 -34.58448506031141, -58.396399095259866 -34.5844333985467, -58.39642561206136 -34.5843890460889, -58.3964502569739 -34.58434293200488, -58.396487833796336 -34.5843101350929, -58.39656142709289 -34.58427904804042, -58.39699535057671 -34.58416421206762)",,,,,
5639,GRIVEO,GRIVEO,Villa Pueyrredon,Villa Pueyrredon,Villa Pueyrredon,12.0,CALLE,128.7453126435261,"LINESTRING (-58.50262000190426 -34.58386257342039, -58.50374293316373 -34.58455848666315)",,,,,
5640,NAZCA,NAZCA,Villa Pueyrredon,Villa Pueyrredon,Villa Pueyrredon,12.0,CALLE,117.3565691479927,"LINESTRING (-58.50374293316373 -34.58455848666315, -58.503853396933074 -34.584435912589086, -58.50451158089802 -34.583712932563586)",,,,,
5641,"CABEZON, JOSE LEON",JOSE LEON CABEZON,Villa Pueyrredon,Villa Pueyrredon,Villa Pueyrredon,12.0,CALLE,76.84544694494689,"LINESTRING (-58.507181119055154 -34.58415320711488, -58.50785231047079 -34.58456754888279)",,,,,
5642,HELGUERA,HELGUERA,Villa Pueyrredon,Villa Pueyrredon,Villa Pueyrredon,12.0,CALLE,100.8562514438798,"LINESTRING (-58.50785231047079 -34.58456754888279, -58.50851130978273 -34.58383989904688)",,,,,
5643,ESTOMBA,ESTOMBA,Villa Ortuzar,Villa Ortuzar,Villa Ortuzar,15.0,CALLE,74.42496064355154,"LINESTRING (-58.46488436581306 -34.58459010729014, -58.46485463633785 -34.5839196729704)",,,,,
5644,TRIUNVIRATO AV.,TRIUNVIRATO,Villa Ortuzar,Villa Ortuzar,Villa Ortuzar,15.0,AVENIDA,138.0901285354385,"LINESTRING (-58.46488436581306 -34.58459010729014, -58.4662850500812 -34.5841346502773)",,,,,
5645,BILLINGHURST,BILLINGHURST,Recoleta,Recoleta,Recoleta,2.0,CALLE,159.1773528837486,"LINESTRING (-58.40506789807031 -34.584591859424464, -58.40425093954067 -34.58368454918038, -58.40402964147818 -34.583442324859966)",,,,,
5646,"PACHECO DE MELO, JOSE ANDRES",JOSE ANDRES PACHECO DE MELO,Recoleta,Recoleta,Recoleta,2.0,CALLE,150.0659638608868,"LINESTRING (-58.40506789807031 -34.584591859424464, -58.40640109845206 -34.58380824880417)",,,,,
5647,REPUBLICA DEL LIBANO,REPUBLICA DEL LIBANO,Recoleta,Recoleta,Recoleta,2.0,CALLE,78.17709569647235,"LINESTRING (-58.39623867502272 -34.58453929831396, -58.3961450846999 -34.58455382457744, -58.39608795230006 -34.58455069448047, -58.39603602272359 -34.584536721960305, -58.39597984157166 -34.58451549342229, -58.39590246794533 -34.584482421959805, -58.39584737906098 -34.584479433726266, -58.39542682509682 -34.58458892083744)",,,,,
5648,REPUBLICA DEL LIBANO,REPUBLICA DEL LIBANO,Recoleta,Recoleta,Recoleta,2.0,CALLE,162.164049244823,"LINESTRING (-58.39542682509682 -34.58458892083744, -58.39526197680995 -34.584588829049245, -58.39504379169109 -34.584525677926806, -58.39499391820833 -34.58449663542161, -58.39495427028228 -34.58445823225817, -58.39492740035524 -34.58441293470906, -58.394915009136795 -34.58436349026343, -58.39491786034486 -34.58431306842427, -58.39540906690618 -34.583809319536776, -58.39543226039739 -34.58376848663184, -58.395425314612154 -34.583723763655335, -58.395353812415344 -34.58359189051141)",,,,,
5649,GIRIBONE,GIRIBONE,Parque Chas,Parque Chas,Parque Chas,15.0,CALLE,101.0047719254896,"LINESTRING (-58.48396075398454 -34.58405906341645, -58.48408364226819 -34.584135804508, -58.48471230880015 -34.584526759251844, -58.4848392015732 -34.58460779472603)",,,,,
5650,ALTOLAGUIRRE,ALTOLAGUIRRE,Parque Chas,Parque Chas,Parque Chas,15.0,CALLE,95.41893421506353,"LINESTRING (-58.4848392015732 -34.58460779472603, -58.485404399668546 -34.583885779177294)",,,,,
5651,TRIUNVIRATO AV.,TRIUNVIRATO,Villa Ortuzar,Villa Ortuzar,Villa Ortuzar,15.0,AVENIDA,9.032496804437853,"LINESTRING (-58.46479274605421 -34.58461989771642, -58.46488436581306 -34.58459010729014)",,,,,
5652,PAREJA,PAREJA,Villa Pueyrredon,Villa Pueyrredon,Villa Pueyrredon,12.0,CALLE,76.92189443476914,"LINESTRING (-58.48950506926682 -34.58420511425409, -58.49017625893815 -34.58462060961339)",,,,,
5653,URIARTE,URIARTE,Palermo,Palermo,Palermo,14.0,CALLE,80.49580931158133,"LINESTRING (-58.427853489479055 -34.58462757650204, -58.42715366900437 -34.58418996898062)",,,,,
5654,DARREGUEYRA,DARREGUEYRA,Palermo,Palermo,Palermo,14.0,CALLE,80.12511006838197,"LINESTRING (-58.427853489479055 -34.58462757650204, -58.4273309239307 -34.58404889203432)",,,,,
5655,SOLER,SOLER,Palermo,Palermo,Palermo,14.0,CALLE,97.63977390266852,"LINESTRING (-58.427853489479055 -34.58462757650204, -58.42862144597946 -34.58401827907152)",,,,,
5656,REPUBLICA ARABE SIRIA,REPUBLICA ARABE SIRIA,Palermo,Palermo,Palermo,14.0,CALLE,105.3463085499064,"LINESTRING (-58.416736266818795 -34.58462560191543, -58.41606641028216 -34.58385434469351)",,,,,
5657,SANTA FE AV.,SANTA FE,Palermo,Palermo,Palermo,14.0,AVENIDA,45.09215348890825,"LINESTRING (-58.416736266818795 -34.58462560191543, -58.417114812366975 -34.58436637489001)",,,,,
5658,ANDONAEGUI,ANDONAEGUI,Parque Chas,Parque Chas,Parque Chas,15.0,CALLE,54.84043903706871,"LINESTRING (-58.48215982570691 -34.58463999932022, -58.482552532188365 -34.58426732562706)",,,,,
5659,BEHRING,BEHRING,Parque Chas,Parque Chas,Parque Chas,15.0,CALLE,151.281037774964,"LINESTRING (-58.47431464664943 -34.583545305786245, -58.47528719382187 -34.58464650175197)",,,,,
5660,GAMARRA,GAMARRA,Parque Chas,Parque Chas,Parque Chas,15.0,CALLE,82.34825650396307,"LINESTRING (-58.47528719382187 -34.58464650175197, -58.47580072159145 -34.584037706805724)",,,,,
5661,OBISPO SAN ALBERTO,OBISPO SAN ALBERTO,Villa Pueyrredon,Villa Pueyrredon,Villa Pueyrredon,12.0,CALLE,76.26753535421238,"LINESTRING (-58.509171173774504 -34.584241984035, -58.50968590108348 -34.58455566838052, -58.509839647820286 -34.58465061155661)",,,,,
5662,CUENCA,CUENCA,Villa Pueyrredon,Villa Pueyrredon,Villa Pueyrredon,12.0,CALLE,100.2610173619064,"LINESTRING (-58.509839647820286 -34.58465061155661, -58.51049599372337 -34.58392802254716)",,,,,
5664,JUNCAL,JUNCAL,Palermo,Palermo,Palermo,14.0,CALLE,100.9143313266116,"LINESTRING (-58.411737661807265 -34.584655424006854, -58.41257188642683 -34.58406259391675)",,,,,
5665,AREVALO,AREVALO,Palermo,Palermo,Palermo,14.0,CALLE,136.1885415334291,"LINESTRING (-58.444587048462864 -34.58466565619218, -58.44360856307466 -34.58374252775646)",,,,,
5666,CORDOBA AV.,CORDOBA,,Chacarita,Palermo,,AVENIDA,24.92989804666086,"LINESTRING (-58.444587048462864 -34.58466565619218, -58.44478692702912 -34.584513430402396)",,,,,
5667,ARAOZ,ARAOZ,Palermo,Palermo,Palermo,14.0,CALLE,101.0611785762792,"LINESTRING (-58.41340581496346 -34.58465773712162, -58.41257188642683 -34.58406259391675)",,,,,
5668,BERUTI,BERUTI,Palermo,Palermo,Palermo,14.0,CALLE,103.0882631449356,"LINESTRING (-58.41340581496346 -34.58465773712162, -58.41427851042832 -34.58407244642955)",,,,,
5670,PARAGUAY,PARAGUAY,Palermo,Palermo,Palermo,14.0,CALLE,118.2664747072303,"LINESTRING (-58.424233870952264 -34.58466950050206, -58.42517969665801 -34.58394520903981)",,,,,
5671,PLAZA,PLAZA,Villa Ortuzar,Villa Ortuzar,Villa Ortuzar,15.0,CALLE,130.4521906495652,"LINESTRING (-58.46824486041338 -34.584680582418244, -58.467293448142954 -34.583806728158216)",,,,,
5672,CALDAS,CALDAS,Villa Ortuzar,Villa Ortuzar,Villa Ortuzar,15.0,CALLE,102.8226563205231,"LINESTRING (-58.46824486041338 -34.584680582418244, -58.46908294000667 -34.584065252741496)",,,,,
